GEOID,NAME,variable,estimate,moe
19,Iowa,B27010_034,1158570,4362
19,Iowa,B27010_035,993365,7103
19,Iowa,B27010_042,105441,5511
19,Iowa,B27010_050,59764,3718
19,Iowa,B27010_051,562873,2370
19,Iowa,B27010_052,188226,5612
19,Iowa,B27010_058,373793,5944
19,Iowa,B27010_066,854,438
20,Kansas,B27010_002,730274,3775
20,Kansas,B27010_003,630638,7307
20,Kansas,B27010_010,61709,5680
20,Kansas,B27010_017,37927,4269
20,Kansas,B27010_018,616123,5263
20,Kansas,B27010_019,476270,8271
20,Kansas,B27010_026,48077,3653
20,Kansas,B27010_033,91776,5808
20,Kansas,B27010_034,1041580,4390
20,Kansas,B27010_035,820216,9035
20,Kansas,B27010_042,106205,5380
20,Kansas,B27010_050,115159,6223
20,Kansas,B27010_051,488245,2345
20,Kansas,B27010_052,172299,5758
20,Kansas,B27010_058,313738,5995
20,Kansas,B27010_066,2208,685
21,Kentucky,B27010_002,1060721,4130
21,Kentucky,B27010_003,942078,7573
21,Kentucky,B27010_010,73003,5461
21,Kentucky,B27010_017,45640,6226
21,Kentucky,B27010_018,919296,4944
21,Kentucky,B27010_019,760880,8093
21,Kentucky,B27010_026,65124,4494
21,Kentucky,B27010_033,93292,6532
21,Kentucky,B27010_034,1679716,4681
21,Kentucky,B27010_035,1394437,9263
21,Kentucky,B27010_042,179820,6848
21,Kentucky,B27010_050,105459,5950
21,Kentucky,B27010_051,768541,2844
21,Kentucky,B27010_052,254804,7387
21,Kentucky,B27010_058,511167,7576
21,Kentucky,B27010_066,2570,697
22,Louisiana,B27010_002,1119755,4496
22,Louisiana,B27010_003,990207,9111
22,Louisiana,B27010_010,90094,8361
22,Louisiana,B27010_017,39454,4571
22,Louisiana,B27010_018,932556,6377
22,Louisiana,B27010_019,743420,9133
22,Louisiana,B27010_026,79452,5502
22,Louisiana,B27010_033,109684,6492
22,Louisiana,B27010_034,1683155,5699
22,Louisiana,B27010_035,1326317,10879
22,Louisiana,B27010_042,197761,7539
22,Louisiana,B27010_050,159077,7814
22,Louisiana,B27010_051,758542,2923
22,Louisiana,B27010_052,291151,9585
22,Louisiana,B27010_058,463410,9713
22,Louisiana,B27010_066,3981,1109
23,Maine,B27010_002,260173,1834
23,Maine,B27010_003,227353,3567
23,Maine,B27010_010,20910,3003
23,Maine,B27010_017,11910,2556
23,Maine,B27010_018,257368,2295
23,Maine,B27010_019,206403,4329
23,Maine,B27010_026,17780,2299
23,Maine,B27010_033,33185,3657
23,Maine,B27010_034,547827,2100
23,Maine,B27010_035,446803,5604
23,Maine,B27010_042,56850,4369
23,Maine,B27010_050,44174,4097
23,Maine,B27010_051,302658,1342
23,Maine,B27010_052,106723,3657
23,Maine,B27010_058,195421,3763
23,Maine,B27010_066,514,289
24,Maryland,B27010_002,1428132,5078
24,Maryland,B27010_003,1258914,9929
24,Maryland,B27010_010,109193,8398
24,Maryland,B27010_017,60025,7327
24,Maryland,B27010_018,1220952,5526
24,Maryland,B27010_019,1006098,9237
24,Maryland,B27010_026,92915,5985
24,Maryland,B27010_033,121939,6897
24,Maryland,B27010_034,2406436,4555
24,Maryland,B27010_035,1995305,13755
24,Maryland,B27010_042,234422,9864
24,Maryland,B27010_050,176709,8922
24,Maryland,B27010_051,1017519,2923
24,Maryland,B27010_052,288152,8454
24,Maryland,B27010_058,719647,7911
24,Maryland,B27010_066,9720,2018
25,Massachusetts,B27010_002,1435971,5095
25,Massachusetts,B27010_003,1288458,10389
25,Massachusetts,B27010_010,125440,8168
25,Massachusetts,B27010_017,22073,4109
25,Massachusetts,B27010_018,1554145,5092
25,Massachusetts,B27010_019,1378099,9066
25,Massachusetts,B27010_026,111482,6222
25,Massachusetts,B27010_033,64564,6351
25,Massachusetts,B27010_034,2701125,3750
25,Massachusetts,B27010_035,2381971,11030
25,Massachusetts,B27010_042,245204,8107
25,Massachusetts,B27010_050,73950,5638
25,Massachusetts,B27010_051,1227882,1815
25,Massachusetts,B27010_052,384867,7668
25,Massachusetts,B27010_058,835943,7669
25,Massachusetts,B27010_066,7072,1662
26,Michigan,B27010_002,2233560,5775
26,Michigan,B27010_003,1976499,11704
26,Michigan,B27010_010,196874,10140
26,Michigan,B27010_017,60187,5499
26,Michigan,B27010_018,2109075,6728
26,Michigan,B27010_019,1785961,13457
26,Michigan,B27010_026,147552,7726
26,Michigan,B27010_033,175562,9251
26,Michigan,B27010_034,3749033,5295
26,Michigan,B27010_035,3186280,12570
26,Michigan,B27010_042,353292,8891
26,Michigan,B27010_050,209461,8200
26,Michigan,B27010_051,1838113,2973
26,Michigan,B27010_052,526120,10373
26,Michigan,B27010_058,1305723,10003
26,Michigan,B27010_066,6270,1399
27,Minnesota,B27010_002,1361170,3563
27,Minnesota,B27010_003,1204093,8472
27,Minnesota,B27010_010,111663,6938
27,Minnesota,B27010_017,45414,3902
27,Minnesota,B27010_018,1171991,5228
27,Minnesota,B27010_019,995401,8851
27,Minnesota,B27010_026,82638,4406
27,Minnesota,B27010_033,93952,5260
27,Minnesota,B27010_034,2162673,4394
27,Minnesota,B27010_035,1885525,7174
27,Minnesota,B27010_042,165867,4905
27,Minnesota,B27010_050,111281,5545
27,Minnesota,B27010_051,961735,2253
27,Minnesota,B27010_052,279110,6029
27,Minnesota,B27010_058,678849,6100
27,Minnesota,B27010_066,3776,851
28,Mississippi,B27010_002,721476,4577
28,Mississippi,B27010_003,626475,7740
28,Mississippi,B27010_010,55569,5596
28,Mississippi,B27010_017,39432,4582
28,Mississippi,B27010_018,584982,7001
28,Mississippi,B27010_019,418894,8536
28,Mississippi,B27010_026,45009,3803
28,Mississippi,B27010_033,121079,6960
28,Mississippi,B27010_034,1068798,6453
28,Mississippi,B27010_035,777239,10578
28,Mississippi,B27010_042,141977,5939
28,Mississippi,B27010_050,149582,7838
28,Mississippi,B27010_051,496856,2683
28,Mississippi,B27010_052,172256,5933
28,Mississippi,B27010_058,323119,5924
28,Mississippi,B27010_066,1481,565
29,Missouri,B27010_002,1441632,5553
29,Missouri,B27010_003,1264269,10223
29,Missouri,B27010_010,94015,6523
29,Missouri,B27010_017,83348,6176
29,Missouri,B27010_018,1273606,5618
29,Missouri,B27010_019,1006204,8334
29,Missouri,B27010_026,81552,4763
29,Missouri,B27010_033,185850,7656
29,Missouri,B27010_034,2279199,4906
29,Missouri,B27010_035,1830311,11689
29,Missouri,B27010_042,202866,7622
29,Missouri,B27010_050,246022,9916
29,Missouri,B27010_051,1076896,2874
29,Missouri,B27010_052,452494,8265
29,Missouri,B27010_058,618877,8425
29,Missouri,B27010_066,5525,1190
30,Montana,B27010_002,249130,2419
30,Montana,B27010_003,217052,3830
30,Montana,B27010_010,14967,2296
30,Montana,B27010_017,17111,3131
30,Montana,B27010_018,227318,2341
30,Montana,B27010_019,184013,4451
30,Montana,B27010_026,13518,2554
30,Montana,B27010_033,29787,3152
30,Montana,B27010_034,407835,1945
30,Montana,B27010_035,324945,4007
30,Montana,B27010_042,39255,2946
30,Montana,B27010_050,43635,3797
30,Montana,B27010_051,220714,1577
30,Montana,B27010_052,79457,3458
30,Montana,B27010_058,140518,3564
30,Montana,B27010_066,739,339
31,Nebraska,B27010_002,504996,3096
31,Nebraska,B27010_003,443052,5383
31,Nebraska,B27010_010,38899,3736
31,Nebraska,B27010_017,23045,3587
31,Nebraska,B27010_018,404100,4093
31,Nebraska,B27010_019,323925,5752
31,Nebraska,B27010_026,32896,2998
31,Nebraska,B27010_033,47279,4253
31,Nebraska,B27010_034,706353,3254
31,Nebraska,B27010_035,581010,6877
31,Nebraska,B27010_042,69545,4403
31,Nebraska,B27010_050,55798,3590
31,Nebraska,B27010_051,324463,1955
31,Nebraska,B27010_052,119395,3836
31,Nebraska,B27010_058,201619,3947
31,Nebraska,B27010_066,3449,1112
32,Nevada,B27010_002,725061,2649
32,Nevada,B27010_003,613286,8266
32,Nevada,B27010_010,56896,6023
32,Nevada,B27010_017,54879,5777
32,Nevada,B27010_018,667030,4571
32,Nevada,B27010_019,501750,9208
32,Nevada,B27010_026,44939,4193
32,Nevada,B27010_033,120341,6237
32,Nevada,B27010_034,1213218,2995
32,Nevada,B27010_035,930858,10460
32,Nevada,B27010_042,114884,6601
32,Nevada,B27010_050,167476,8367
32,Nevada,B27010_051,533995,1755
32,Nevada,B27010_052,230832,7148
32,Nevada,B27010_058,297171,6646
32,Nevada,B27010_066,5992,1725
33,New Hampshire,B27010_002,268885,2336
33,New Hampshire,B27010_003,246850,3562
33,New Hampshire,B27010_010,12836,2076
33,New Hampshire,B27010_017,9199,1983
33,New Hampshire,B27010_018,280468,3281
33,New Hampshire,B27010_019,240066,4413
33,New Hampshire,B27010_026,15686,2256
33,New Hampshire,B27010_033,24716,2886
33,New Hampshire,B27010_034,556839,2910
33,New Hampshire,B27010_035,482537,5877
33,New Hampshire,B27010_042,41506,3951
33,New Hampshire,B27010_050,32796,3414
33,New Hampshire,B27010_051,272968,1953
33,New Hampshire,B27010_052,97325,4760
33,New Hampshire,B27010_058,174833,4889
33,New Hampshire,B27010_066,810,325
34,New Jersey,B27010_002,2107527,5719
34,New Jersey,B27010_003,1902759,12445
34,New Jersey,B27010_010,122533,9869
34,New Jersey,B27010_017,82235,6855
34,New Jersey,B27010_018,1830804,6711
34,New Jersey,B27010_019,1531638,14668
34,New Jersey,B27010_026,92805,7226
34,New Jersey,B27010_033,206361,11593
34,New Jersey,B27010_034,3653291,4486
34,New Jersey,B27010_035,3080015,15600
34,New Jersey,B27010_042,252476,10619
34,New Jersey,B27010_050,320800,10104
34,New Jersey,B27010_051,1576502,1768
34,New Jersey,B27010_052,584037,12712
34,New Jersey,B27010_058,974714,13316
34,New Jersey,B27010_066,17751,2490
35,New Mexico,B27010_002,483198,4095
35,New Mexico,B27010_003,429908,6298
35,New Mexico,B27010_010,34884,4117
35,New Mexico,B27010_017,18406,3382
35,New Mexico,B27010_018,432392,5024
35,New Mexico,B27010_019,332106,7367
35,New Mexico,B27010_026,37232,4508
35,New Mexico,B27010_033,63054,4825
35,New Mexico,B27010_034,758639,4800
35,New Mexico,B27010_035,587030,8061
35,New Mexico,B27010_042,86146,5934
35,New Mexico,B27010_050,85463,5958
35,New Mexico,B27010_051,400122,2738
35,New Mexico,B27010_052,147261,5178
35,New Mexico,B27010_058,249315,5506
35,New Mexico,B27010_066,3546,1179
36,New York,B27010_002,4233691,6342
36,New York,B27010_003,3747533,19984
36,New York,B27010_010,375426,16135
36,New York,B27010_017,110732,7992
36,New York,B27010_018,4262977,7719
36,New York,B27010_019,3641082,18164
36,New York,B27010_026,292405,10233
36,New York,B27010_033,329490,13100
36,New York,B27010_034,7505006,5341
36,New York,B27010_035,6347773,19969
36,New York,B27010_042,683066,16399
36,New York,B27010_050,474167,13764
36,New York,B27010_051,3473372,3079
36,New York,B27010_052,1132374,19017
36,New York,B27010_058,2310591,18963
36,New York,B27010_066,30407,3524
37,North Carolina,B27010_002,2439168,7470
37,North Carolina,B27010_003,2154275,14790
37,North Carolina,B27010_010,166849,10591
37,North Carolina,B27010_017,118044,7823
37,North Carolina,B27010_018,2198214,12070
37,North Carolina,B27010_019,1698522,15718
37,North Carolina,B27010_026,156338,7701
37,North Carolina,B27010_033,343354,12126
37,North Carolina,B27010_034,4018823,10253
37,North Carolina,B27010_035,3088814,20943
37,North Carolina,B27010_042,430481,13177
37,North Carolina,B27010_050,499528,14942
37,North Carolina,B27010_051,1824638,4258
37,North Carolina,B27010_052,676935,11193
37,North Carolina,B27010_058,1135534,12319
37,North Carolina,B27010_066,12169,1945
38,North Dakota,B27010_002,190359,1784
38,North Dakota,B27010_003,164662,3891
38,North Dakota,B27010_010,15219,2905
38,North Dakota,B27010_017,10478,2011
38,North Dakota,B27010_018,180675,3515
38,North Dakota,B27010_019,146527,3917
38,North Dakota,B27010_026,15120,2407
38,North Dakota,B27010_033,19028,3006
38,North Dakota,B27010_034,267699,2813
38,North Dakota,B27010_035,220898,5472
38,North Dakota,B27010_042,28528,3815
38,North Dakota,B27010_050,18273,3036
38,North Dakota,B27010_051,123789,1172
38,North Dakota,B27010_052,34789,2406
38,North Dakota,B27010_058,88149,2714
38,North Dakota,B27010_066,851,452
39,Ohio,B27010_002,2709139,6542
39,Ohio,B27010_003,2380369,13240
39,Ohio,B27010_010,207214,11568
39,Ohio,B27010_017,121556,9134
39,Ohio,B27010_018,2418635,8772
39,Ohio,B27010_019,2014369,12490
39,Ohio,B27010_026,153255,7754
39,Ohio,B27010_033,251011,9128
39,Ohio,B27010_034,4366339,7280
39,Ohio,B27010_035,3689633,15768
39,Ohio,B27010_042,378382,12227
39,Ohio,B27010_050,298324,10418
39,Ohio,B27010_051,2093602,3644
39,Ohio,B27010_052,812191,12081
39,Ohio,B27010_058,1269753,12214
39,Ohio,B27010_066,11658,1896
40,Oklahoma,B27010_002,1010232,3295
40,Oklahoma,B27010_003,855013,5830
40,Oklahoma,B27010_010,81866,5357
40,Oklahoma,B27010_017,73353,4096
40,Oklahoma,B27010_018,845580,4787
40,Oklahoma,B27010_019,615921,6862
40,Oklahoma,B27010_026,56307,3911
40,Oklahoma,B27010_033,173352,5230
40,Oklahoma,B27010_034,1432245,3533
40,Oklahoma,B27010_035,1071211,9020
40,Oklahoma,B27010_042,152488,6061
40,Oklahoma,B27010_050,208546,6580
40,Oklahoma,B27010_051,642202,2109
40,Oklahoma,B27010_052,229649,5288
40,Oklahoma,B27010_058,406924,5636
40,Oklahoma,B27010_066,5629,948
41,Oregon,B27010_002,888272,4160
41,Oregon,B27010_003,782639,7608
41,Oregon,B27010_010,78809,6779
41,Oregon,B27010_017,26824,3660
41,Oregon,B27010_018,892714,5613
41,Oregon,B27010_019,722655,9835
41,Oregon,B27010_026,70984,4972
41,Oregon,B27010_033,99075,7766
41,Oregon,B27010_034,1615055,4113
41,Oregon,B27010_035,1344109,9430
41,Oregon,B27010_042,148487,6589
41,Oregon,B27010_050,122459,6725
41,Oregon,B27010_051,803430,2901
41,Oregon,B27010_052,304407,7453
41,Oregon,B27010_058,494944,7898
41,Oregon,B27010_066,4079,933
42,Pennsylvania,B27010_002,2804877,5809
42,Pennsylvania,B27010_003,2394063,17796
42,Pennsylvania,B27010_010,265744,14525
42,Pennsylvania,B27010_017,145070,9783
42,Pennsylvania,B27010_018,2651124,6243
42,Pennsylvania,B27010_019,2227154,14008
42,Pennsylvania,B27010_026,189038,8071
42,Pennsylvania,B27010_033,234932,11942
42,Pennsylvania,B27010_034,4876991,5247
42,Pennsylvania,B27010_035,4124390,17406
42,Pennsylvania,B27010_042,463169,13254
42,Pennsylvania,B27010_050,289432,10692
42,Pennsylvania,B27010_051,2456851,3086
42,Pennsylvania,B27010_052,823277,13519
42,Pennsylvania,B27010_058,1622071,13330
42,Pennsylvania,B27010_066,11503,1739
44,Rhode Island,B27010_002,220928,2006
44,Rhode Island,B27010_003,198098,5135
44,Rhode Island,B27010_010,18289,3954
44,Rhode Island,B27010_017,4541,1614
44,Rhode Island,B27010_018,240846,3014
44,Rhode Island,B27010_019,209535,4241
44,Rhode Island,B27010_026,13346,2402
44,Rhode Island,B27010_033,17965,3162
44,Rhode Island,B27010_034,416184,2233
44,Rhode Island,B27010_035,354105,6372
44,Rhode Island,B27010_042,40245,4823
44,Rhode Island,B27010_050,21834,3870
44,Rhode Island,B27010_051,198944,1180
44,Rhode Island,B27010_052,72467,4250
44,Rhode Island,B27010_058,125435,4349
44,Rhode Island,B27010_066,1042,688
45,South Carolina,B27010_002,1190146,4961
45,South Carolina,B27010_003,1046983,11330
45,South Carolina,B27010_010,86959,8135
45,South Carolina,B27010_017,56204,5577
45,South Carolina,B27010_018,1041763,6548
45,South Carolina,B27010_019,782201,11489
45,South Carolina,B27010_026,81141,6146
45,South Carolina,B27010_033,178421,7959
45,South Carolina,B27010_034,1963485,5093
45,South Carolina,B27010_035,1504804,13204
45,South Carolina,B27010_042,228581,9794
45,South Carolina,B27010_050,230100,8559
45,South Carolina,B27010_051,990095,2964
45,South Carolina,B27010_052,345217,8224
45,South Carolina,B27010_058,639123,8203
45,South Carolina,B27010_066,5755,1400
46,South Dakota,B27010_002,231257,2305
46,South Dakota,B27010_003,200816,3910
46,South Dakota,B27010_010,16038,2579
46,South Dakota,B27010_017,14403,2072
46,South Dakota,B27010_018,176227,3116
46,South Dakota,B27010_019,137603,3925
46,South Dakota,B27010_026,12570,2209
46,South Dakota,B27010_033,26054,2625
46,South Dakota,B27010_034,322740,2781
46,South Dakota,B27010_035,260391,4061
46,South Dakota,B27010_042,31554,2982
46,South Dakota,B27010_050,30795,2493
46,South Dakota,B27010_051,158261,1581
46,South Dakota,B27010_052,56253,3105
46,South Dakota,B27010_058,101672,3077
46,South Dakota,B27010_066,336,211
47,Tennessee,B27010_002,1621937,6365
47,Tennessee,B27010_003,1413492,13594
47,Tennessee,B27010_010,122598,8052
47,Tennessee,B27010_017,85847,7498
47,Tennessee,B27010_018,1488004,7117
47,Tennessee,B27010_019,1149519,11837
47,Tennessee,B27010_026,99141,6503
47,Tennessee,B27010_033,239344,10465
47,Tennessee,B27010_034,2652302,6267
47,Tennessee,B27010_035,2085531,13858
47,Tennessee,B27010_042,252331,10177
47,Tennessee,B27010_050,314440,11060
47,Tennessee,B27010_051,1189248,3486
47,Tennessee,B27010_052,464311,10254
47,Tennessee,B27010_058,717509,9590
47,Tennessee,B27010_066,7428,1880
48,Texas,B27010_002,7861607,12329
48,Texas,B27010_003,6565342,34223
48,Texas,B27010_010,442056,19819
48,Texas,B27010_017,854209,28496
48,Texas,B27010_018,6694170,16047
48,Texas,B27010_019,4539109,33133
48,Texas,B27010_026,350702,12975
48,Texas,B27010_033,1804359,26980
48,Texas,B27010_034,11037094,12082
48,Texas,B27010_035,7996304,33322
48,Texas,B27010_042,869737,19907
48,Texas,B27010_050,2171053,28584
48,Texas,B27010_051,3946613,6485
48,Texas,B27010_052,1647873,17582
48,Texas,B27010_058,2229394,16363
48,Texas,B27010_066,69346,5234
49,Utah,B27010_002,987111,3227
49,Utah,B27010_003,869605,8277
49,Utah,B27010_010,56926,5456
49,Utah,B27010_017,60580,7481
49,Utah,B27010_018,833254,4443
49,Utah,B27010_019,678705,8040
49,Utah,B27010_026,50932,4350
